fdc_id,data_type,description,food_category_id,publication_date
167829,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",10,2019/4/1
167830,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",10,2019/4/1
167831,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",10,2019/4/1
167832,sr_legacy_food,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",10,2019/4/1
167833,sr_legacy_food,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",10,2019/4/1
167834,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",10,2019/4/1
167835,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",10,2019/4/1
167836,sr_legacy_food,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",10,2019/4/1
167837,sr_legacy_food,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",10,2019/4/1
167838,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",10,2019/4/1
167839,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",10,2019/4/1
167840,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",10,2019/4/1
167841,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",10,2019/4/1
167842,sr_legacy_food,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",10,2019/4/1
167843,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean and fat, raw",10,2019/4/1
167844,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",10,2019/4/1
167845,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean only, raw",10,2019/4/1
167846,sr_legacy_food,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",10,2019/4/1
167847,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",10,2019/4/1
167848,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",10,2019/4/1
167849,sr_legacy_food,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",10,2019/4/1
167850,sr_legacy_food,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",10,2019/4/1
167851,sr_legacy_food,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",10,2019/4/1
167852,sr_legacy_food,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",10,2019/4/1
167853,sr_legacy_food,"Pork, fresh, spareribs, separable lean and fat, raw",10,2019/4/1
167854,sr_legacy_food,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",10,2019/4/1
167855,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",10,2019/4/1
167856,sr_legacy_food,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",10,2019/4/1
167857,sr_legacy_food,"Pork, fresh, variety meats and by-products, ears, frozen, raw",10,2019/4/1
167858,sr_legacy_food,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",10,2019/4/1
167859,sr_legacy_food,"Pork, fresh, variety meats and by-products, feet, raw",10,2019/4/1
167860,sr_legacy_food,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",10,2019/4/1
167861,sr_legacy_food,"Pork, fresh, variety meats and by-products, leaf fat, raw",10,2019/4/1
167862,sr_legacy_food,"Pork, fresh, variety meats and by-products, liver, raw",10,2019/4/1
167863,sr_legacy_food,"Pork, fresh, variety meats and by-products, liver, cooked, braised",10,2019/4/1
167864,sr_legacy_food,"Pork, fresh, variety meats and by-products, lungs, raw",10,2019/4/1
167865,sr_legacy_food,"Pork, fresh, variety meats and by-products, spleen, raw",10,2019/4/1
167866,sr_legacy_food,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",10,2019/4/1
167867,sr_legacy_food,"Pork, fresh, variety meats and by-products, stomach, raw",10,2019/4/1
167868,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",10,2019/4/1
167869,sr_legacy_food,"Canadian bacon, unprepared",10,2019/4/1
167870,sr_legacy_food,"Pork, cured, feet, pickled",10,2019/4/1
167871,sr_legacy_food,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",10,2019/4/1
167872,sr_legacy_food,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",10,2019/4/1
167873,sr_legacy_food,"Pork, cured, ham, patties, unheated",10,2019/4/1
167874,sr_legacy_food,"Pork, cured, ham, steak, boneless, extra lean, unheated",10,2019/4/1
167875,sr_legacy_food,"Pork, cured, ham, whole, separable lean and fat, unheated",10,2019/4/1
167876,sr_legacy_food,"Pork, cured, ham, whole, separable lean only, unheated",10,2019/4/1
167877,sr_legacy_food,"Pork, cured, separable fat (from ham and arm picnic), unheated",10,2019/4/1
167878,sr_legacy_food,"Pork, cured, separable fat (from ham and arm picnic), roasted",10,2019/4/1
167879,sr_legacy_food,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",10,2019/4/1
167880,sr_legacy_food,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",10,2019/4/1
167881,sr_legacy_food,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",10,2019/4/1
167882,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",10,2019/4/1
167883,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",10,2019/4/1
167884,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",10,2019/4/1
167885,sr_legacy_food,"Pork, cured, ham, extra lean and regular, canned, unheated",10,2019/4/1
167886,sr_legacy_food,"Pork, cured, ham, extra lean and regular, canned, roasted",10,2019/4/1
167887,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",10,2019/4/1
167888,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",10,2019/4/1
167889,sr_legacy_food,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",10,2019/4/1
167890,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",10,2019/4/1
167891,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",10,2019/4/1
167892,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",10,2019/4/1
167893,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",10,2019/4/1
167894,sr_legacy_food,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",10,2019/4/1
167895,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",10,2019/4/1
167896,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",10,2019/4/1
167897,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",10,2019/4/1
167898,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",10,2019/4/1
167899,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",10,2019/4/1
167900,sr_legacy_food,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",10,2019/4/1
167901,sr_legacy_food,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",10,2019/4/1
167902,sr_legacy_food,"Pork, fresh, ground, raw",10,2019/4/1
167903,sr_legacy_food,"Pork, fresh, ground, cooked",10,2019/4/1
167904,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",10,2019/4/1
167905,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",10,2019/4/1
167906,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",10,2019/4/1
167907,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",10,2019/4/1
167908,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",10,2019/4/1
167909,sr_legacy_food,"HORMEL, Cure 81 Ham",10,2019/4/1
167910,sr_legacy_food,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",10,2019/4/1
167911,sr_legacy_food,HORMEL Canadian Style Bacon,10,2019/4/1
167912,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",10,2019/4/1
167913,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",10,2019/4/1
167914,sr_legacy_food,"Pork, cured, bacon, cooked, baked",10,2019/4/1
167915,sr_legacy_food,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",10,2019/4/1
167916,sr_legacy_food,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",10,2019/4/1
167917,sr_legacy_food,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",10,2019/4/1
167918,sr_legacy_food,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",10,2019/4/1
167919,sr_legacy_food,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",10,2019/4/1
167920,sr_legacy_food,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",10,2019/4/1
167921,sr_legacy_food,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",18,2019/4/1
167922,sr_legacy_food,"Heinz, Weight Watcher, Chocolate Eclair, frozen",18,2019/4/1
167923,sr_legacy_food,"Interstate Brands Corp, Wonder Hamburger Rolls",18,2019/4/1
167924,sr_legacy_food,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",18,2019/4/1
167925,sr_legacy_food,"Crackers, cheese, sandwich-type with cheese filling",18,2019/4/1
167926,sr_legacy_food,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",18,2019/4/1
167927,sr_legacy_food,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",18,2019/4/1
167928,sr_legacy_food,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",18,2019/4/1
167929,sr_legacy_food,"Muffin, blueberry, commercially prepared, low-fat",18,2019/4/1
167930,sr_legacy_food,"Pie crust, refrigerated, regular, baked",18,2019/4/1
167931,sr_legacy_food,"Pie crust, deep dish, frozen, baked, made with enriched flour",18,2019/4/1
167932,sr_legacy_food,"Pie crust, refrigerated, regular, unbaked",18,2019/4/1
167933,sr_legacy_food,"Crackers, whole-wheat, reduced fat",18,2019/4/1
167934,sr_legacy_food,"Crackers, wheat, reduced fat",18,2019/4/1
167935,sr_legacy_food,"Bread, pan dulce, sweet yeast bread",18,2019/4/1
167936,sr_legacy_food,"Keikitos (muffins), Latino bakery item",18,2019/4/1
167937,sr_legacy_food,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",18,2019/4/1
167938,sr_legacy_food,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",18,2019/4/1
167939,sr_legacy_food,"Garlic bread, frozen",18,2019/4/1
167940,sr_legacy_food,"Cinnamon buns, frosted (includes honey buns)",18,2019/4/1
167941,sr_legacy_food,"Crackers, cheese, reduced fat",18,2019/4/1
167942,sr_legacy_food,"Crackers, saltines, whole wheat (includes multi-grain)",18,2019/4/1
167943,sr_legacy_food,"Bread, potato",18,2019/4/1
167944,sr_legacy_food,"Bread, cheese",18,2019/4/1
167945,sr_legacy_food,"Focaccia, Italian flatbread, plain",18,2019/4/1
167946,sr_legacy_food,"SCHIFF,TIGER'S MILK BAR",19,2019/4/1
167947,sr_legacy_food,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",19,2019/4/1
167948,sr_legacy_food,"Snacks, corn-based, extruded, onion-flavor",23,2019/4/1
167949,sr_legacy_food,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",23,2019/4/1
167950,sr_legacy_food,"Snacks, KRAFT, CORNNUTS, plain",23,2019/4/1
167951,sr_legacy_food,"Snacks, crisped rice bar, chocolate chip",23,2019/4/1
167952,sr_legacy_food,"Snacks, granola bars, hard, chocolate chip",23,2019/4/1
167953,sr_legacy_food,Fruit syrup,19,2019/4/1
167954,sr_legacy_food,"Snacks, granola bars, soft, uncoated, plain",23,2019/4/1
167955,sr_legacy_food,"Snacks, granola bars, soft, uncoated, peanut butter",23,2019/4/1
167956,sr_legacy_food,"Topping, SMUCKER'S MAGIC SHELL",19,2019/4/1
167957,sr_legacy_food,"Syrup, fruit flavored",19,2019/4/1
167958,sr_legacy_food,"Snacks, oriental mix, rice-based",23,2019/4/1
167959,sr_legacy_food,"Snacks, popcorn, air-popped",23,2019/4/1
167960,sr_legacy_food,"Snacks, popcorn, cheese-flavor",23,2019/4/1
167961,sr_legacy_food,"Snacks, pork skins, plain",23,2019/4/1
167962,sr_legacy_food,"Snacks, potato chips, barbecue-flavor",23,2019/4/1
167963,sr_legacy_food,"Snacks, potato chips, sour-cream-and-onion-flavor",23,2019/4/1
167964,sr_legacy_food,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",23,2019/4/1
167965,sr_legacy_food,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",23,2019/4/1
167966,sr_legacy_food,"Snacks, rice cracker brown rice, plain",23,2019/4/1
167967,sr_legacy_food,"Snacks, rice cakes, brown rice, buckwheat",23,2019/4/1
167968,sr_legacy_food,"Snacks, trail mix, tropical",23,2019/4/1
167969,sr_legacy_food,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",23,2019/4/1
167970,sr_legacy_food,"Snacks, tortilla chips, taco-flavor",23,2019/4/1
167971,sr_legacy_food,"Candies, TOOTSIE ROLL, chocolate-flavor roll",19,2019/4/1
167972,sr_legacy_food,"Candies, butterscotch",19,2019/4/1
167973,sr_legacy_food,"Candies, carob, unsweetened",19,2019/4/1
167974,sr_legacy_food,"Candies, caramels",19,2019/4/1
167975,sr_legacy_food,"Candies, CARAMELLO Candy Bar",19,2019/4/1
167976,sr_legacy_food,"Candies, semisweet chocolate",19,2019/4/1
167977,sr_legacy_food,"Candies, sweet chocolate",19,2019/4/1
167978,sr_legacy_food,"Candies, sweet chocolate coated fondant",19,2019/4/1
167979,sr_legacy_food,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",19,2019/4/1
167980,sr_legacy_food,"Candies, confectioner's coating, butterscotch",19,2019/4/1
167981,sr_legacy_food,"Ice creams, french vanilla, soft-serve",19,2019/4/1
167982,sr_legacy_food,"Candies, YORK Peppermint Pattie",19,2019/4/1
167983,sr_legacy_food,"Candies, TWIZZLERS NIBS CHERRY BITS",19,2019/4/1
167984,sr_legacy_food,"Candies, SYMPHONY Milk Chocolate Bar",19,2019/4/1
167985,sr_legacy_food,"Candies, 5TH AVENUE Candy Bar",19,2019/4/1
167986,sr_legacy_food,"Candies, fondant, prepared-from-recipe",19,2019/4/1
167987,sr_legacy_food,"Candies, fudge, chocolate, prepared-from-recipe",19,2019/4/1
167988,sr_legacy_food,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",19,2019/4/1
167989,sr_legacy_food,"Candies, gumdrops, starch jelly pieces",19,2019/4/1
167990,sr_legacy_food,"Candies, hard",19,2019/4/1
167991,sr_legacy_food,"Candies, jellybeans",19,2019/4/1
167992,sr_legacy_food,"Candies, KIT KAT Wafer Bar",19,2019/4/1
167993,sr_legacy_food,"Candies, KRACKEL Chocolate Bar",19,2019/4/1
167994,sr_legacy_food,"Candies, MARS SNACKFOOD US, MARS Almond Bar",19,2019/4/1
167995,sr_legacy_food,"Candies, marshmallows",19,2019/4/1
167996,sr_legacy_food,"Candies, halavah, plain",19,2019/4/1
167997,sr_legacy_food,"Candies, NESTLE, OH HENRY! Bar",19,2019/4/1
167998,sr_legacy_food,"Puddings, chocolate, dry mix, instant, prepared with 2% milk",19,2019/4/1
167999,sr_legacy_food,"Baking chocolate, mexican, squares",19,2019/4/1
168000,sr_legacy_food,Chocolate-flavored hazelnut spread,19,2019/4/1
168001,sr_legacy_food,"Candies, milk chocolate coated peanuts",19,2019/4/1
168002,sr_legacy_food,"Glutino, Gluten Free Wafers, Lemon Flavored",18,2019/4/1
168003,sr_legacy_food,"Glutino, Gluten Free Wafers, Milk Chocolate",18,2019/4/1
168004,sr_legacy_food,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",18,2019/4/1
168005,sr_legacy_food,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",18,2019/4/1
168006,sr_legacy_food,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza",18,2019/4/1
168007,sr_legacy_food,"Sage Valley, Gluten Free Vanilla Sandwich Cookies",18,2019/4/1
168008,sr_legacy_food,"Schar, Gluten-Free, Classic White Rolls",18,2019/4/1
168009,sr_legacy_food,"Schar, Gluten-Free, Wheat-Free, Classic White Bread",18,2019/4/1
168010,sr_legacy_food,"Udi's, Gluten Free, Classic French Dinner Rolls",18,2019/4/1
168011,sr_legacy_food,"Van's, Gluten Free, Totally Original Waffles",18,2019/4/1
168012,sr_legacy_food,"Van's, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free",18,2019/4/1
168013,sr_legacy_food,"Bread, multi-grain (includes whole-grain)",18,2019/4/1
168014,sr_legacy_food,"Cookies, animal crackers (includes arrowroot, tea biscuits)",18,2019/4/1
168015,sr_legacy_food,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",11,2019/4/1
168016,sr_legacy_food,"Sweet Potato puffs, frozen, unprepared",11,2019/4/1
168017,sr_legacy_food,"Mouse nuts, roots (Alaska Native)",24,2019/4/1
168018,sr_legacy_food,"Mouse nuts, seedlings (Alaska Native)",24,2019/4/1
168019,sr_legacy_food,Octopus (Alaska Native),24,2019/4/1
168020,sr_legacy_food,"Seal, bearded (Oogruk), meat, dried (Alaska Native)",24,2019/4/1
168021,sr_legacy_food,"Fish, pike, northern, liver (Alaska Native)",24,2019/4/1
168022,sr_legacy_food,"Rhubarb, wild, leaves (Alaska Native)",24,2019/4/1
168023,sr_legacy_food,"Fish, salmon, tipnuk, fermented (Alaska Native)",24,2019/4/1
168024,sr_legacy_food,"Fish, salmon, king, chinook, kippered, canned (Alaska Native)",24,2019/4/1
168025,sr_legacy_food,"Seal, ringed, meat (Alaska Native)",24,2019/4/1
168026,sr_legacy_food,"Seal, ringed, liver (Alaska Native)",24,2019/4/1
168027,sr_legacy_food,"Soup, fish, homemade (Alaska Native)",24,2019/4/1
168028,sr_legacy_food,"Sourdock, young leaves (Alaska Native)",24,2019/4/1
168029,sr_legacy_food,"Walrus, meat, raw (Alaska Native)",24,2019/4/1
168030,sr_legacy_food,"Walrus, meat and subcutaneous fat raw (Alaska Native)",24,2019/4/1
168031,sr_legacy_food,"Walrus, liver, raw (Alaska Native)",24,2019/4/1
168032,sr_legacy_food,"Oil, walrus (Alaska Native)",24,2019/4/1
168033,sr_legacy_food,"Fish, whitefish, mixed species, raw (Alaska Native)",24,2019/4/1
168034,sr_legacy_food,"Fish, whitefish, broad, head, eyes, cheeks and soft bones (Alaska Native)",24,2019/4/1
168035,sr_legacy_food,"Willow, leaves in oil (Alaska Native)",24,2019/4/1
168036,sr_legacy_food,"Willow, young leaves, chopped (Alaska Native)",24,2019/4/1
168037,sr_legacy_food,"Corn, white, steamed (Navajo)",24,2019/4/1
168038,sr_legacy_food,"Cornmeal, white (Navajo)",24,2019/4/1
