fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1004,Total lipid (fat),49.05,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1005,"Carbohydrate, by difference",14.71,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1008,Energy,574.0,KCAL
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1087,"Calcium, Ca",52.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1088,"Chlorine, Cl",0.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1089,"Iron, Fe",8.07,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1090,"Magnesium, Mg",550.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1091,"Phosphorus, P",1174.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1092,"Potassium, K",788.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1093,"Sodium, Na",18.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1095,"Zinc, Zn",7.64,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1098,"Copper, Cu",1.275,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1100,"Iodine, I",0.0,UG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1101,"Manganese, Mn",4.49,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1103,"Selenium, Se",9.4,UG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1104,"Vitamin A, IU",8.0,IU
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1109,Vitamin E (alpha-tocopherol),0.56,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1165,Thiamin,0.07,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1166,Riboflavin,0.15,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1167,Niacin,4.43,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1170,Pantothenic acid,0.57,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1178,Vitamin B-12,0.0,UG
